   12490    19460628      -244.00000      -0.016129
   12490    19460731       247.00000       0.012295
   12490    19460830       230.00000      -0.062753
   12490    19460930       211.00000      -0.082609
   12490    19461031       209.00000      -0.009479
   12490    19461130       208.12500       0.002990
   12490    19461231       210.12500       0.009610
   12490    19470131       221.00000       0.051755
   12490    19470228       211.00000      -0.038462
   12490    19470331       208.50000      -0.011848
   12490    19470430       193.50000      -0.071942
   12490    19470529       200.00000       0.041344
   12490    19470630      -206.00000       0.030000
   12490    19470731       215.00000       0.043689
   12490    19470829      -213.50000       0.000000
   12490    19470930       214.00000       0.002342
   12490    19471031       216.50000       0.011682
   12490    19471129      -226.93750       0.055139
   12490    19471231       240.00000       0.057560
   12490    19480131      -219.00000      -0.087500
   12490    19480228      -134.00000       0.078767
   12490    19480331       140.50000       0.048507
   12490    19480430       141.50000       0.007117
   12490    19480528       146.00000       0.038869
   12490    19480630       146.00000       0.000000
   12490    19480730       139.00000      -0.047945
   12490    19480831       149.75000       0.084532
   12490    19480930       142.50000      -0.048414
   12490    19481030       154.00000       0.080702
   12490    19481130       148.62500      -0.028409
   12490    19481231       156.00000       0.049622
   12490    19490131       156.50000       0.053365
   12490    19490228       148.00000      -0.047923
   12490    19490331       155.25000       0.048986
   12490    19490430      -160.00000       0.030596
   12490    19490531       159.00000       0.000000
   12490    19490630       151.50000      -0.047170
   12490    19490729       167.00000       0.102310
   12490    19490831       166.00000       0.000000
   12490    19490930       176.00000       0.060241
   12490    19491031       196.75000       0.117898
   12490    19491130       193.00000      -0.013977
   12490    19491231       227.00000       0.176166
   12490    19500131       228.00000       0.054626
   12490    19500228       225.00000      -0.008772
   12490    19500331       233.50000       0.037778
   12490    19500429       229.00000      -0.019272
   12490    19500531       233.00000       0.021834
   12490    19500630       210.00000      -0.098712
   12490    19500731       190.00000      -0.095238
   12490    19500831       207.00000       0.094737
   12490    19500929       213.00000       0.028986
   12490    19501031       211.00000      -0.009390
   12490    19501130      -212.25000       0.010664
   12490    19501230       216.00000       0.017668
   12490    19510131       217.50000       0.057292
   12490    19510228       207.50000      -0.041379
   12490    19510331      -203.75000      -0.018072
   12490    19510430       205.00000       0.006135
   12490    19510531       203.50000      -0.002439
   12490    19510629       200.00000      -0.017199
   12490    19510731       214.00000       0.070000
   12490    19510831       221.50000       0.039720
   12490    19510928       217.00000      -0.020316
   12490    19511031       203.00000      -0.064516
   12490    19511130       204.00000       0.009852
   12490    19511231       218.50000       0.071078
   12490    19520131       201.25000      -0.032895
   12490    19520229       190.50000      -0.048447
   12490    19520331       192.00000       0.007874
   12490    19520430       189.50000      -0.013021
   12490    19520529       200.00000       0.060686
   12490    19520630       219.00000       0.095000
   12490    19520731       218.00000      -0.004566
   12490    19520829       215.25000      -0.008028
   12490    19520930       211.00000      -0.019744
   12490    19521031       215.50000       0.021327
   12490    19521128       230.00000       0.071926
   12490    19521231       235.25000       0.073967
   12490    19530130       232.00000      -0.013815
   12490    19530227       237.50000       0.028017
   12490    19530331       241.00000       0.014737
   12490    19530430       229.00000      -0.049793
   12490    19530529       239.50000       0.050218
   12490    19530630      -232.25000      -0.030271
   12490    19530731       240.00000       0.033369
   12490    19530831       238.00000      -0.004167
   12490    19530930       231.00000      -0.029412
   12490    19531030       233.00000       0.008658
   12490    19531130       239.50000       0.032189
   12490    19531231       247.00000       0.057098
   12490    19540129       260.50000       0.054656
   12490    19540226       271.00000       0.044146
   12490    19540331       334.00000       0.232472
   12490    19540430       336.00000       0.005988
   12490    19540528       286.00000       0.067708
   12490    19540630       300.00000       0.048951
   12490    19540730       298.50000      -0.005000
   12490    19540831       283.00000      -0.048576
   12490    19540930       293.00000       0.035336
   12490    19541029       311.50000       0.063140
   12490    19541130       368.50000       0.186196
   12490    19541231       362.00000      -0.017639
   12490    19550131       371.50000       0.026243
   12490    19550228       372.00000       0.004038
   12490    19550331       397.00000       0.067204
   12490    19550429       428.00000       0.078086
   12490    19550531       418.00000      -0.021028
   12490    19550630       415.00000      -0.007177
   12490    19550729      -421.50000       0.015663
   12490    19550831       404.00000      -0.039146
   12490    19550930       397.00000      -0.017327
   12490    19551031       380.00000      -0.042821
   12490    19551130       397.00000       0.047368
   12490    19551230       403.00000       0.040491
   12490    19560131       390.00000      -0.032258
   12490    19560229       409.00000       0.051282
   12490    19560329       495.00000       0.210269
   12490    19560430       530.00000       0.070707
   12490    19560531       429.50000       0.015330
   12490    19560629       489.50000       0.139697
   12490    19560731       515.00000       0.052094
   12490    19560831       484.50000      -0.057282
   12490    19560928       453.00000      -0.065015
   12490    19561031       467.00000       0.030905
   12490    19561130       488.00000       0.047109
   12490    19561231       540.00000       0.106557
   12490    19570131       518.00000      -0.040741
   12490    19570228       508.50000      -0.016409
   12490    19570329       519.50000       0.021632
   12490    19570430       572.00000       0.101059
   12490    19570531       294.50000       0.059732
   12490    19570628       331.00000       0.123939
   12490    19570731       336.50000       0.016616
   12490    19570830       316.00000      -0.059138
   12490    19570930       300.50000      -0.049051
   12490    19571031       298.50000      -0.006656
   12490    19571129       310.00000       0.040536
   12490    19571231       305.00000       0.008468
   12490    19580131       321.50000       0.054098
   12490    19580228       328.50000       0.023795
   12490    19580331       346.00000       0.053272
   12490    19580430       351.00000       0.014451
   12490    19580529       348.75000      -0.004558
   12490    19580630       369.00000       0.058065
   12490    19580731       369.50000       0.001355
   12490    19580829       372.00000       0.008525
   12490    19580930       408.00000       0.096774
   12490    19581031       435.00000       0.066176
   12490    19581128       447.00000       0.029080
   12490    19581231       535.00000       0.226790
   12490    19590130       500.25000      -0.064953
   12490    19590227       529.00000       0.058771
   12490    19590331       543.00000       0.026465
   12490    19590430       586.00000       0.079190
   12490    19590529       470.00000       0.204352
   12490    19590630       448.00000      -0.046809
   12490    19590731       428.00000      -0.044643
   12490    19590831       424.50000      -0.007009
   12490    19590930       411.50000      -0.030624
   12490    19591030       409.00000      -0.006075
   12490    19591130       436.00000       0.067482
   12490    19591231       438.25000       0.005161
   12490    19600129       416.00000      -0.050770
   12490    19600229       418.00000       0.006611
   12490    19600331       439.00000       0.050239
   12490    19600429       452.50000       0.030752
   12490    19600531       504.00000       0.115470
   12490    19600630       522.00000       0.035714
   12490    19600729       524.50000       0.004789
   12490    19600831       536.00000       0.023356
   12490    19600930       516.00000      -0.037313
   12490    19601031       511.00000      -0.009690
   12490    19601130       557.00000       0.091487
   12490    19601230       593.00000       0.064632
   12490    19610131       636.00000       0.072513
   12490    19610228       675.00000       0.062500
   12490    19610330       695.00000       0.029630
   12490    19610428       714.00000       0.027338
   12490    19610531       488.50000       0.027521
   12490    19610630       475.50000      -0.026612
   12490    19610731       487.00000       0.024185
   12490    19610831       519.50000       0.067967
   12490    19610929       538.00000       0.035611
   12490    19611031       587.50000       0.092007
   12490    19611130       580.00000      -0.011745
   12490    19611229       579.00000      -0.001724
   12490    19620131       542.00000      -0.063903
   12490    19620228       537.00000      -0.007841
   12490    19620330       532.75000      -0.007914
   12490    19620430       454.00000      -0.147818
   12490    19620531       392.50000      -0.133811
   12490    19620629       339.25000      -0.135669
   12490    19620731       387.00000       0.140752
   12490    19620831       396.25000       0.025840
   12490    19620928       353.50000      -0.107886
   12490    19621031       346.00000      -0.021216
   12490    19621130       398.50000       0.153902
   12490    19621231       390.00000      -0.021330
   12490    19630131       423.75000       0.086538
   12490    19630228       399.75000      -0.054277
   12490    19630329       421.00000       0.053158
   12490    19630430       463.75000       0.101544
   12490    19630531       477.25000       0.031267
   12490    19630628       436.25000      -0.085909
   12490    19630731       434.50000      -0.004011
   12490    19630830       444.75000       0.025892
   12490    19630930       452.00000       0.016301
   12490    19631031       494.00000       0.092920
   12490    19631129       485.25000      -0.015182
   12490    19631231       507.00000       0.044822
   12490    19640131       542.00000       0.069034
   12490    19640228       569.00000       0.052122
   12490    19640331       594.25000       0.044376
